"agency_type","address_city","problem","problem_count","month_response","year_response"
"Fire","SAN DIEGO","Vehicle Fire","51","8","2017"
"Fire","SAN DIEGO","Vehicle vs Structure","15","8","2017"
"Fire","SAN DIEGO","Alert 2 (Still Alarm) Lind","1","9","2017"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L4)","12","9","2017"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L1)","15","9","2017"
"Fire","SAN DIEGO","Assault/Rape (L1)","360","9","2017"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L1)","42","9","2017"
"Fire","SAN DIEGO","Breathing Problems (L1)","1023","9","2017"
"Fire","SAN DIEGO","Choking (L3)","11","9","2017"
"Fire","SAN DIEGO","Cliff Rescue","2","9","2017"
"Fire","SAN DIEGO","Drowning/Diving Accident (L1)","10","9","2017"
"Fire","SAN DIEGO","Electrocution (L1)","3","9","2017"
"Fire","SAN DIEGO","Elevator Rescue","74","9","2017"
"Fire","SAN DIEGO","Eye Problems / Injuries (L4)","6","9","2017"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L3)","351","9","2017"
"Fire","SAN DIEGO","Fuel Spill","15","9","2017"
"Fire","SAN DIEGO","Headache (L4)","18","9","2017"
"Fire","SAN DIEGO","Heart Problems (L1)","183","9","2017"
"Fire","SAN DIEGO","Heart Problems (L3)","2","9","2017"
"Fire","SAN DIEGO","Illegal Burn","64","9","2017"
"Fire","SAN DIEGO","Medical Alert Alarm","124","9","2017"
"Fire","SAN DIEGO","Miscellaneous Rescue","8","9","2017"
"Fire","SAN DIEGO","NC Medical Aid","1","9","2017"
"Fire","SAN DIEGO","Odor of Smoke","32","9","2017"
"Fire","SAN DIEGO","Open Space Rescue","4","9","2017"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L1)","67","9","2017"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L1)","164","9","2017"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L3)","5","9","2017"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L4)","138","9","2017"
"Fire","SAN DIEGO","Rubbish Fire","53","9","2017"
"Fire","SAN DIEGO","Smoke Check","62","9","2017"
"Fire","SAN DIEGO","Special Service","16","9","2017"
"Fire","SAN DIEGO","Stabbing/Gunshot (L3)","1","9","2017"
"Fire","SAN DIEGO","Structure Residential","28","9","2017"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L3)","69","9","2017"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L1)","1050","9","2017"
"Fire","SAN DIEGO","Vehicle vs. Pedestrian","10","9","2017"
"Fire","SAN DIEGO","Wires down","4","9","2017"
"Fire","SAN DIEGO",".Natural Gas Leak/Odor-Inside","21","9","2017"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L3)","245","9","2017"
"Fire","SAN DIEGO","Alert 1","1","9","2017"
"Fire","SAN DIEGO","Assist PD","1","9","2017"
"Fire","SAN DIEGO","Assist PD - Ladder Bldg","4","9","2017"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L4)","86","9","2017"
"Fire","SAN DIEGO","Cardiac / Respiratory Arrest","165","9","2017"
"Fire","SAN DIEGO","Chest Pain (L3)","28","9","2017"
"Fire","SAN DIEGO","Diabetic Problems (L1)","153","9","2017"
"Fire","SAN DIEGO","Diabetic Problems (L3)","46","9","2017"
"Fire","SAN DIEGO","Eye Problems / Injuries (L3)","9","9","2017"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L1)","834","9","2017"
"Fire","SAN DIEGO","HazMat","3","9","2017"
"Fire","SAN DIEGO","HazMat Single  Engine","14","9","2017"
"Fire","SAN DIEGO","Headache (L1)","64","9","2017"
"Fire","SAN DIEGO","Heat / Cold Exposure (L3)","2","9","2017"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L3)","53","9","2017"
"Fire","SAN DIEGO","Lock in/out","38","9","2017"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L3)","19","9","2017"
"Fire","SAN DIEGO","Pole Fire","3","9","2017"
"Fire","SAN DIEGO","Ringing Alarm Highrise","216","9","2017"
"Fire","SAN DIEGO","Shed/Outbuilding","6","9","2017"
"Fire","SAN DIEGO","Structure Fire - Comm / Apt","62","9","2017"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L1)","253","9","2017"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L4)","71","9","2017"
"Fire","SAN DIEGO","Tree","3","9","2017"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L1)","302","9","2017"
"Fire","SAN DIEGO","Vegetation Initial Attack","38","9","2017"
"Fire","SAN DIEGO","Vehicle vs Structure","17","9","2017"
"Fire","SAN DIEGO",".Noxious Odor","14","9","2017"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L1)","144","9","2017"
"Fire","SAN DIEGO","AID - COPTR","1","9","2017"
"Fire","SAN DIEGO","Alert 2 - Brown/Mont","1","9","2017"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L3)","24","9","2017"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L3)","4","9","2017"
"Fire","SAN DIEGO","Assault/Rape (L3)","8","9","2017"
"Fire","SAN DIEGO","Assault/Rape (L4)","26","9","2017"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L3)","11","9","2017"
"Fire","SAN DIEGO","Boat Fire 1st Alm","2","9","2017"
"Fire","SAN DIEGO","Burns / Explosion (L1)","10","9","2017"
"Fire","SAN DIEGO","Burns / Explosion (L4)","2","9","2017"
"Fire","SAN DIEGO","C O / Inhalation/ Haz Mat (L3)","1","9","2017"
"Fire","SAN DIEGO","Chest Pain (L1)","827","9","2017"
"Fire","SAN DIEGO","Convulsions / Seizures (L1)","506","9","2017"
"Fire","SAN DIEGO","EDT/XRAY","9","9","2017"
"Fire","SAN DIEGO","Electrical Short","16","9","2017"
"Fire","SAN DIEGO","Extinguished Fire","23","9","2017"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L4)","37","9","2017"
"Fire","SAN DIEGO","Headache (L3)","9","9","2017"
"Fire","SAN DIEGO","Heat / Cold Exposure (L1)","10","9","2017"
"Fire","SAN DIEGO","Knocked Off Hydrant","8","9","2017"
"Fire","SAN DIEGO","Medical Aid","181","9","2017"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L1)","279","9","2017"
"Fire","SAN DIEGO","Odor of Chemical","4","9","2017"
"Fire","SAN DIEGO","Ringing Alarm","440","9","2017"
"Fire","SAN DIEGO","Structure Highrise/Hospital","3","9","2017"
"Fire","SAN DIEGO","Traffic Accident FWY (CV/NC)","1","9","2017"
"Station 38","SAN DIEGO","Traffic Signal 11-65","1","9","2017"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L3)","20","9","2017"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L3)","10","9","2017"
"Fire","SAN DIEGO","Water Removal/Flooding","18","9","2017"
"Fire","SAN DIEGO",".Nat Gas Leak Broken/Blowing","8","9","2017"
"Fire","SAN DIEGO",".Natural Gas Odor - Outside","15","9","2017"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L4)","4","9","2017"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L1)","114","9","2017"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L4)","2","9","2017"
"Fire","SAN DIEGO","C O / Inhalation/ Haz Mat (L1)","3","9","2017"
"Fire","SAN DIEGO","Carbon Monoxide Alarm","49","9","2017"
"Fire","SAN DIEGO","Choking (L1)","33","9","2017"
"Fire","SAN DIEGO","CSA Medical Aid","2","9","2017"
"Fire","SAN DIEGO","Engine - Special Service","7","9","2017"
"Fire","SAN DIEGO","Eye Problems / Injuries (L1)","6","9","2017"
"Fire","SAN DIEGO","Fence","1","9","2017"
"Fire","SAN DIEGO","Gaslamp Only","59","9","2017"
"Fire","SAN DIEGO","Heat / Cold Exposure (L4)","4","9","2017"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L1)","332","9","2017"
"Fire","SAN DIEGO","Multi Medical Casualty","1","9","2017"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L4)","3","9","2017"
"Fire","SAN DIEGO","Oven Fire","13","9","2017"
"Fire","SAN DIEGO","POISON CONTROL","2","9","2017"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L3)","8","9","2017"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L4)","3","9","2017"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L1)","1270","9","2017"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L3)","137","9","2017"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L4)","689","9","2017"
"Fire","SAN DIEGO","Stabbing/Gunshot (L1)","37","9","2017"
"Fire","SAN DIEGO","Stroke (Cva) (L1)","236","9","2017"
"Fire","SAN DIEGO","Structure Collapse","1","9","2017"
"Fire","SAN DIEGO","Traffic Accident (L1)","900","9","2017"
"Fire","SAN DIEGO","Transformer","5","9","2017"
"Fire","SAN DIEGO","Vegetation 1st Alarm","1","9","2017"
"Fire","SAN DIEGO","Vehicle Fire","51","9","2017"
"Fire","SAN DIEGO","Vehicle Fire 1st Alarm","1","9","2017"
"Fire","SAN DIEGO","Vehicle Fire Freeway","30","9","2017"
"Fire","SAN DIEGO","Vehicle Rescue","26","9","2017"
"Fire","SAN DIEGO","Vehicle Rescue HEAVY","2","9","2017"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L3)","254","10","2017"
"Fire","SAN DIEGO","AID - COPTR","2","10","2017"
"Fire","SAN DIEGO","Alert 1","1","10","2017"
"Fire","SAN DIEGO","Alert 2 - Brown/Mont","1","10","2017"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L4)","10","10","2017"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L3)","3","10","2017"
"Fire","SAN DIEGO","Assault/Rape (L1)","372","10","2017"
"Fire","SAN DIEGO","Assist PD","1","10","2017"
"Fire","SAN DIEGO","Breathing Problems (L1)","972","10","2017"
"Fire","SAN DIEGO","Choking (L3)","11","10","2017"
"Fire","SAN DIEGO","Convulsions / Seizures (L1)","494","10","2017"
"Fire","SAN DIEGO","Diabetic Problems (L3)","46","10","2017"
"Fire","SAN DIEGO","Drowning/Diving Accident (L1)","1","10","2017"
"Fire","SAN DIEGO","Electrical Short","13","10","2017"
"Fire","SAN DIEGO","Eye Problems / Injuries (L3)","9","10","2017"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L1)","904","10","2017"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L4)","23","10","2017"
"Fire","SAN DIEGO","Fuel Spill 1st Alarm","1","10","2017"
"Fire","SAN DIEGO","Heat / Cold Exposure (L3)","3","10","2017"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L3)","47","10","2017"
"Fire","SAN DIEGO","Illegal Burn","46","10","2017"
"Fire","SAN DIEGO","Knocked Off Hydrant","12","10","2017"
"Fire","SAN DIEGO","Lock in/out","37","10","2017"
"Fire","SAN DIEGO","Medical Alert Alarm","152","10","2017"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L3)","14","10","2017"
"Fire","SAN DIEGO","Odor of Chemical","6","10","2017"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L1)","60","10","2017"
"Fire","SAN DIEGO","Rubbish Fire","87","10","2017"
"Fire","SAN DIEGO","Structure Fire - Comm / Apt","56","10","2017"
"Fire","SAN DIEGO","Truck - Special Service","1","10","2017"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L1)","266","10","2017"
"Fire","SAN DIEGO","Vegetation Initial Attack","41","10","2017"
"Fire","SAN DIEGO","Vehicle vs Structure","12","10","2017"
"Fire","SAN DIEGO",".Nat Gas Leak Broken/Blowing","10","10","2017"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L4)","4","10","2017"
"Fire","SAN DIEGO","Alert 2 (Still Alarm) Lind","1","10","2017"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L1)","130","10","2017"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L1)","20","10","2017"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L1)","36","10","2017"
"Fire","SAN DIEGO","Carbon Monoxide Alarm","37","10","2017"
"Fire","SAN DIEGO","Cardiac / Respiratory Arrest","189","10","2017"
"Fire","SAN DIEGO","Choking (L1)","34","10","2017"
"Fire","SAN DIEGO","Cliff Rescue","3","10","2017"
"Fire","SAN DIEGO","CSA Medical Aid","4","10","2017"
"Fire","SAN DIEGO","Elevator Rescue","63","10","2017"
"Fire","SAN DIEGO","Eye Problems / Injuries (L1)","6","10","2017"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L3)","370","10","2017"
"Fire","SAN DIEGO","Fence","1","10","2017"
"Fire","SAN DIEGO","Fuel Spill","14","10","2017"
"Fire","SAN DIEGO","Gaslamp Only","59","10","2017"
"Fire","SAN DIEGO","HazMat Single  Engine","25","10","2017"
"Fire","SAN DIEGO","Headache (L1)","53","10","2017"
"Fire","SAN DIEGO","Heart Problems (L1)","189","10","2017"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L1)","340","10","2017"
"Fire","SAN DIEGO","Miscellaneous Rescue","3","10","2017"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L4)","1","10","2017"
"Fire","SAN DIEGO","Pole Fire","1","10","2017"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L3)","8","10","2017"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L1)","1219","10","2017"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L3)","171","10","2017"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L4)","736","10","2017"
"Fire","SAN DIEGO","Smoke Check","95","10","2017"
"Fire","SAN DIEGO","Stabbing/Gunshot (L3)","2","10","2017"
"Fire","SAN DIEGO","Stroke (Cva) (L1)","243","10","2017"
"Fire","SAN DIEGO","Traffic Accident (L1)","1004","10","2017"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L3)","56","10","2017"
"Fire","SAN DIEGO","Tree","5","10","2017"
"Station 38","SAN DIEGO","Water Leak 1161","1","10","2017"
"Fire","SAN DIEGO",".Natural Gas Odor - Outside","22","10","2017"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L1)","109","10","2017"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L3)","24","10","2017"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L4)","7","10","2017"
"Fire","SAN DIEGO","Assault/Rape (L3)","8","10","2017"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L3)","13","10","2017"
"Fire","SAN DIEGO","C O / Inhalation/ Haz Mat (L1)","1","10","2017"
"Fire","SAN DIEGO","Chest Pain (L1)","913","10","2017"
"Fire","SAN DIEGO","Confined Space/Trench Rescue","3","10","2017"
"Fire","SAN DIEGO","EDT/XRAY","12","10","2017"
"Fire","SAN DIEGO","Eye Problems / Injuries (L4)","6","10","2017"
"Fire","SAN DIEGO","Headache (L4)","18","10","2017"
"Fire","SAN DIEGO","Heart Problems (L3)","10","10","2017"
"Fire","SAN DIEGO","Heat / Cold Exposure (L4)","1","10","2017"
"Fire","SAN DIEGO","Odor of Smoke","42","10","2017"
"Fire","SAN DIEGO","Open Space Rescue","6","10","2017"
"Fire","SAN DIEGO","POISON CONTROL","7","10","2017"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L1)","193","10","2017"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L3)","9","10","2017"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L4)","149","10","2017"
"Fire","SAN DIEGO","Special Service","17","10","2017"
"Fire","SAN DIEGO","Stabbing/Gunshot (L1)","34","10","2017"
"Fire","SAN DIEGO","Strike Team Type 1","1","10","2017"
"Fire","SAN DIEGO","Structure Residential","23","10","2017"
"Station 38","SAN DIEGO","Traffic Signal 11-65","1","10","2017"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L1)","1128","10","2017"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L3)","11","10","2017"
"Fire","SAN DIEGO","Vehicle Fire","51","10","2017"
"Fire","SAN DIEGO","Vehicle Rescue","26","10","2017"
"Fire","SAN DIEGO","Vehicle Rescue HEAVY","1","10","2017"
"Fire","SAN DIEGO","Vehicle vs. Pedestrian","23","10","2017"
"Fire","SAN DIEGO","Wires down","7","10","2017"
"Fire","SAN DIEGO",".Natural Gas Leak/Odor-Inside","24","10","2017"
"Fire","SAN DIEGO",".Noxious Odor","10","10","2017"
"Fire","SAN DIEGO","Assault/Rape (L4)","31","10","2017"
"Fire","SAN DIEGO","Assist PD - Ladder Bldg","2","10","2017"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L4)","69","10","2017"
"Fire","SAN DIEGO","Boat Fire 1st Alm","1","10","2017"
"Fire","SAN DIEGO","Burns / Explosion (L1)","11","10","2017"
"Fire","SAN DIEGO","Burns / Explosion (L4)","3","10","2017"
"Fire","SAN DIEGO","Chest Pain (L3)","21","10","2017"
"Fire","SAN DIEGO","Diabetic Problems (L1)","137","10","2017"
"Fire","SAN DIEGO","Engine - Special Service","11","10","2017"
"Fire","SAN DIEGO","Extinguished Fire","25","10","2017"
"Fire","SAN DIEGO","HazMat","1","10","2017"
"Fire","SAN DIEGO","Headache (L3)","10","10","2017"
"Fire","SAN DIEGO","Heat / Cold Exposure (L1)","14","10","2017"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L4)","1","10","2017"
"Fire","SAN DIEGO","LG Cliff Rescue","3","10","2017"
"Fire","SAN DIEGO","Medical Aid","177","10","2017"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L1)","232","10","2017"
"Fire","SAN DIEGO","Oven Fire","5","10","2017"
"Fire","SAN DIEGO","Ringing Alarm","433","10","2017"
"Fire","SAN DIEGO","Ringing Alarm Highrise","211","10","2017"
"Fire","SAN DIEGO","Strike Team Type 3","1","10","2017"
"Fire","SAN DIEGO","Stroke (Cva) (L3)","1","10","2017"
"Fire","SAN DIEGO","Structure Highrise/Hospital","8","10","2017"
"Fire","SAN DIEGO","Transformer","10","10","2017"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L1)","260","10","2017"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L4)","111","10","2017"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L3)","31","10","2017"
"Fire","SAN DIEGO","Vegetation 1st Alarm","6","10","2017"
"Fire","SAN DIEGO","Vehicle Fire Freeway","32","10","2017"
"Fire","SAN DIEGO","Water Removal/Flooding","9","10","2017"
"Fire","SAN DIEGO",".Nat Gas Leak Broken/Blowing","12","11","2017"
"Fire","SAN DIEGO",".Natural Gas Odor - Outside","38","11","2017"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L4)","4","11","2017"
"Fire","SAN DIEGO","AID - COPTR","2","11","2017"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L1)","79","11","2017"
"Fire","SAN DIEGO","Assault/Rape (L3)","9","11","2017"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L3)","11","11","2017"
"Fire","SAN DIEGO","Carbon Monoxide Alarm","40","11","2017"
"Fire","SAN DIEGO","Fence","3","11","2017"
"Fire","SAN DIEGO","Gaslamp Only","31","11","2017"
"Fire","SAN DIEGO","Headache (L1)","56","11","2017"
"Fire","SAN DIEGO","Multi Medical Casualty","1","11","2017"
"Fire","SAN DIEGO","POISON CONTROL","2","11","2017"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L3)","15","11","2017"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L1)","1012","11","2017"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L3)","127","11","2017"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L4)","671","11","2017"
"Fire","SAN DIEGO","Stabbing/Gunshot (L1)","38","11","2017"
"Fire","SAN DIEGO","Tree","3","11","2017"
"Fire","SAN DIEGO","Truck - Special Service","2","11","2017"
"Fire","SAN DIEGO","Unattended Food lock out/in","3","11","2017"
"Fire","SAN DIEGO","Vegetation Initial Attack","33","11","2017"
"Fire","SAN DIEGO","Vehicle Fire","40","11","2017"
"Fire","SAN DIEGO","Vehicle Fire 1st Alarm","1","11","2017"
"Fire","SAN DIEGO","Vehicle Rescue HEAVY","2","11","2017"
"Fire","SAN DIEGO",".Noxious Odor","7","11","2017"
"Fire","SAN DIEGO","Alert 2 Lindbergh","1","11","2017"
"Fire","SAN DIEGO","Assault/Rape (L4)","14","11","2017"
"Fire","SAN DIEGO","Boat Fire 1st Alm","2","11","2017"
"Fire","SAN DIEGO","Breathing Problems (L4)","1","11","2017"
"Fire","SAN DIEGO","Burns / Explosion (L4)","1","11","2017"
"Fire","SAN DIEGO","Choking (L1)","29","11","2017"
"Fire","SAN DIEGO","Convulsions / Seizures (L1)","445","11","2017"
"Fire","SAN DIEGO","CSA Medical Aid","10","11","2017"
"Fire","SAN DIEGO","Electrical Short","17","11","2017"
"Fire","SAN DIEGO","Elevator Rescue","47","11","2017"
"Fire","SAN DIEGO","Eye Problems / Injuries (L1)","6","11","2017"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L4)","37","11","2017"
"Fire","SAN DIEGO","Heat / Cold Exposure (L1)","3","11","2017"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L1)","307","11","2017"
"Fire","SAN DIEGO","Knocked Off Hydrant","11","11","2017"
"Fire","SAN DIEGO","Medical Aid","149","11","2017"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L1)","231","11","2017"
"Fire","SAN DIEGO","Odor of Chemical","8","11","2017"
"Station 38","SAN DIEGO","Sewage Flood Inside","1","11","2017"
"Fire","SAN DIEGO","Special Response Team","1","11","2017"
"Fire","SAN DIEGO","Stroke (Cva) (L1)","246","11","2017"
"Fire","SAN DIEGO","Structure Highrise/Hospital","11","11","2017"
"Fire","SAN DIEGO","Traffic Accident (L1)","865","11","2017"
"Fire","SAN DIEGO","Transformer","7","11","2017"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L3)","24","11","2017"
"Fire","SAN DIEGO","Vegetation 1st Alarm","3","11","2017"
"Fire","SAN DIEGO","Vehicle Fire Freeway","43","11","2017"
"Fire","SAN DIEGO","Water Removal/Flooding","9","11","2017"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L3)","240","11","2017"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L4)","7","11","2017"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L4)","5","11","2017"
"Fire","SAN DIEGO","Assault/Rape (L1)","318","11","2017"
"Fire","SAN DIEGO","Assist PD","3","11","2017"
"Fire","SAN DIEGO","Assist PD - Ladder Bldg","6","11","2017"
"Fire","SAN DIEGO","Breathing Problems (L1)","894","11","2017"
"Fire","SAN DIEGO","C O / Inhalation/ Haz Mat (L1)","2","11","2017"
"Fire","SAN DIEGO","Choking (L3)","15","11","2017"
"Fire","SAN DIEGO","Confined Space/Trench Rescue","1","11","2017"
"Fire","SAN DIEGO","Diabetic Problems (L3)","45","11","2017"
"Fire","SAN DIEGO","Drowning/Diving Accident (L1)","6","11","2017"
"Fire","SAN DIEGO","Engine - Special Service","10","11","2017"
"Fire","SAN DIEGO","Eye Problems / Injuries (L3)","14","11","2017"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L1)","929","11","2017"
"Fire","SAN DIEGO","Heart Problems (L3)","5","11","2017"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L3)","41","11","2017"
"Fire","SAN DIEGO","Illegal Burn","51","11","2017"
"Fire","SAN DIEGO","LG Cliff Rescue","2","11","2017"
"Fire","SAN DIEGO","Lock in/out","40","11","2017"
"Fire","SAN DIEGO","Medical Alert Alarm","133","11","2017"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L3)","18","11","2017"
"Fire","SAN DIEGO","Oven Fire","16","11","2017"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L1)","75","11","2017"
"Fire","SAN DIEGO","Ringing Alarm Highrise","177","11","2017"
"Fire","SAN DIEGO","Rubbish Fire","59","11","2017"
"Fire","SAN DIEGO","Shed/Outbuilding","1","11","2017"
"Fire","SAN DIEGO","Stroke (Cva) (L3)","1","11","2017"
"Fire","SAN DIEGO","Structure Fire - Comm / Apt","58","11","2017"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L1)","212","11","2017"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L4)","84","11","2017"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L1)","972","11","2017"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L1)","216","11","2017"
"Fire","SAN DIEGO","Vehicle Rescue","24","11","2017"
"Fire","SAN DIEGO","Vehicle vs Structure","9","11","2017"
"Fire","SAN DIEGO","Vehicle vs. Pedestrian","12","11","2017"
"Station 38","SAN DIEGO","Water Main Break 7-24","1","11","2017"
"Fire","SAN DIEGO","Wires down","5","11","2017"
"Fire","SAN DIEGO",".Natural Gas Leak/Odor-Inside","38","11","2017"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L1)","93","11","2017"
"Fire","SAN DIEGO","Alert 2 (Still Alarm) Lind","3","11","2017"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L3)","17","11","2017"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L1)","11","11","2017"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L1)","45","11","2017"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L4)","81","11","2017"
